_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Estimated Total GHG Emissions (kgCO2e)
5113,105074,1300414000.0,PIZZANO SAVERIO,174-178A Blue Hill Ave,2119.0,174 178A Blue Hill Av,2119.0,,,,,,,,,,,,,,,,,,,
4030,105078,202751000.0,PIZZUTI DONATO,50 Terminal St,2129.0,30 50 Terminal St,2129.0,,,,,,,,,,,,,,,,,,,
5951,"105083, 105084",,,,,,,,,,,,,,,,,,,,,,,,,
4031,105095,2100473000.0,PLANNED PARENTHOOD LEAGUE OF,1055 Commonwealth Ave,2134.0,1055 Commonwealth Av,2134.0,,,,,,,,,,,,,,,,,,,
5114,105096,1812142000.0,PLEASANT RUSCITO LLC,1580 River St,2136.0,1582 River St,2136.0,,,,,,,,,,,,,,,,,,,
4032,105116,1202461000.0,PNC ARHPF BLUE MOUNTAIN APTS LLC,32-36 Maple St,2121.0,32 36 Maple St,2121.0,,,,,,,,,,,,,,,,,,,
4033,105117,1202552000.0,PNC ARHPF BLUE MOUNTAIN APTS LLC,71-73 Georgia St,2121.0,71 73 Georgia St,2121.0,,,,,,,,,,,,,,,,,,,
4034,105118,1202555000.0,PNC ARHPF BLUE MOUNTAIN APTS LLC,89-91 Georgia St,2121.0,89 91 Georgia St,2121.0,,,,,,,,,,,,,,,,,,,
4035,105119,1202555000.0,PNC ARHPF BLUE MOUNTAIN APTS LLC,54-62 Elm Hill Ave,2121.0,89 91 Georgia St,2121.0,,,,,,,,,,,,,,,,,,,
4036,105120,1202561000.0,PNC ARHPF BLUE MOUNTAIN APTS LLC,36-38 Crawford St,2121.0,36 38 Crawford St,2121.0,,,,,,,,,,,,,,,,,,,
4037,105121,1202006000.0,PNC ARHPF NEW PORT ANTONIO APTS LLC,20-24 Deckard St,2121.0,20 24 Deckard St,2121.0,,,,,,,,,,,,,,,,,,,
4038,105122,1202067000.0,PNC ARHPF NEW PORT ANTONIO APTS LLC,515 Warren St,2121.0,515 Warren St,2121.0,,,,,,,,,,,,,,,,,,,
4039,105125,1202262000.0,PNC ARHPF NEW PORT ANTONIO APTS LLC,181-185 Ruthven St,2121.0,181 185 Ruthven St,2121.0,,,,,,,,,,,,,,,,,,,
4040,105127,1302364019.0,POB CC 35-55 MORRISSEY LLC,45 William T Morrissey Blvd,2124.0,35 45 Wm T Morrissey Bl,2124.0,,,,,,,,,,,,,,,,,,,
4041,105128,1302364021.0,POB CC 35-55 MORRISSEY LLC,55 William T Morrissey Blvd,2124.0,55 Wm T Morrissey Bl,2124.0,,,,,,,,,,,,,,,,,,,
5115,105129,1302364045.0,POB CC 75 MORRISSEY LLC,75-77 William T Morrissey Blvd,2127.0,75 77 Wm T Morrissey Bl,2127.0,,,,,,,,,,,,,,,,,,,
4042,105140,1902072000.0,POND WALK CONDO TR,425 S Huntington Ave,2130.0,425 S Huntington Av,2130.0,,,,,,,,,,,,,,,,,,,
4043,105141,1902014000.0,PONDSIDE CONDO TR,10 Beaufort Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
4044,105142,1902014000.0,PONDSIDE CONDO TR,16 Beaufort Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
4045,105143,1902014000.0,PONDSIDE CONDO TR,24 Beaufort Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
4046,105144,1902014000.0,PONDSIDE CONDO TR,6 Beaufort Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
4047,105145,1902014000.0,PONDSIDE CONDO TR,11 Lakeville Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
4048,105146,1902014000.0,PONDSIDE CONDO TR,17 Lakeville Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
4049,105147,1902014000.0,PONDSIDE CONDO TR,29 Lakeville Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
4050,105148,1902014000.0,PONDSIDE CONDO TR,7 Lakeville Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
4051,105149,1902014000.0,PONDSIDE CONDO TR,27 Lakeville Rd,2130.0,7 33 Lakeville Rd,2130.0,,,,,,,,,,,,,,,,,,,
5116,105150,1901946000.0,PONDVIEW CONDOMINIUM TR,18 Pond St,2130.0,18 Pond St,2130.0,,,,,,,,,,,,,,,,,,,
5117,105158,1602617005.0,PORT NORFOLK DEVELOPMENT LLC,12 Ericsson St,2122.0,12 Ericsson St,2122.0,,,,,,,,,,,,,,,,,,,
1706,105168,402244010.0,PPC-LPC 316 HUNTINGTON AV,291 St Botolph St,2115.0,291 St Botolph St,2115.0,221754.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,,,,,,,,,,,,,,,,
4052,105174,2202671010.0,PRESENTATION REALTY CORP,17-35 Electric Ave,2135.0,17 35 Electric Av,2135.0,,,,,,,,,,,,,,,,,,,
4053,105175,2202671010.0,PRESENTATION REALTY CORP,35 Electric Ave,2135.0,17 35 Electric Av,2135.0,,,,,,,,,,,,,,,,,,,
5118,105199,1600517100.0,PRICE REALTY LPS MASS LPS,50B Park St,2122.0,50 Park St,2122.0,,,,,,,,,,,,,,,,,,,
4054,105208,303547000.0,PRINCE CONDOMINIUM TR,45-63 Atlantic Ave,2110.0,45 63 Atlantic Av,2110.0,,,,,,,,,,,,,,,,,,,
5119,105210,1400750000.0,PRINCE HALL COMMUNITY CORP,30 Washington St,2121.0,30 Washington St,2121.0,,,,,,,,,,,,,,,,,,,
5120,105211,1400749000.0,PRINCE HALL MASONIC,18-24 Washington St,2121.0,24 Washington St,2121.0,,,,,,,,,,,,,,,,,,,
5121,105213,301437000.0,PRINCE ST CONDOMINIUM TR,152-154 Prince St,2113.0,152 158 Prince St,2113.0,,,,,,,,,,,,,,,,,,,
4055,105216,1901355000.0,PROTESTANT EPISCOPAL CHURCH,1 Roanoke Ave,2130.0,Roanoke Av,2130.0,,,,,,,,,,,,,,,,,,,
4056,105222,1302364011.0,QIANLONG CRITERION VENTURES LLC,35 William T Morrissey Blvd,2124.0,25 Wm T Morrissey Bl,2124.0,,,,,,,,,,,,,,,,,,,
5122,105224,402291000.0,QMG HUNTINGTON LIMITED,252 Huntington Ave,2115.0,258 Huntington Av,2115.0,,,,,,,,,,,,,,,,,,,
4057,105225,504290000.0,QUEENSBERRY CONDO TR,107 Jersey St,2215.0,107 111 Jersey St,2215.0,,,,,,,,,,,,,,,,,,,
4058,105227,504283000.0,QUEENSBERRY COURT CONDO TR,62 Queensberry St,2215.0,62 66 Queensberry St,2215.0,,,,,,,,,,,,,,,,,,,
5123,105228,504245000.0,QUEENSBURY PL CONDO TR,31 Queensberry St,2215.0,31 35 Queensberry St,2215.0,,,,,,,,,,,,,,,,,,,
4059,105232,103703000.0,R T PROPERTIES INC,92 Condor St #1,2128.0,96 Condor St,2128.0,,,,,,,,,,,,,,,,,,,
4060,105233,201844000.0,RAD REALTY CORPORATION,96-104 Arlington Ave,2129.0,96 104 Arlington Av,2129.0,,,,,,,,,,,,,,,,,,,
4061,105246,2201904002.0,RAILYARD SPORTS LLC,67-91 Guest St,2135.0,77 Guest St,2135.0,,,,,,,,,,,,,,,,,,,
5124,105247,501867000.0,RAND & THELMA HOLLAND,78-80 Myrtle St,2114.0,80 78 Myrtle St,2114.0,,,,,,,,,,,,,,,,,,,
5125,105249,2101540000.0,RANDALL DONN A TS,12-16 Griggs St,2134.0,16 12 Griggs St,2134.0,,,,,,,,,,,,,,,,,,,
2718,105250,300470050.0,RAR2 50 STANIFORD LLC,50  60 Staniford St,2114.0,50 60 Staniford St,2114.0,220932.0,Medical Office,Medical Office ,,,,14435899.0,,,,,,,,,,,,
4062,105255,1500320010.0,RD REALTY GROUP LLC,79-85 Freeport St,2122.0,79 85 Freeport St,2122.0,,,,,,,,,,,,,,,,,,,
4063,105257,1810585001.0,REALTY CORP 695,695 Truman Pkwy,2136.0,691 695 Truman Hw,2136.0,,,,,,,,,,,,,,,,,,,
4064,105258,203648000.0,RECP V 40 WARREN OWNER LLC,34-42 Warren St,2129.0,42 34 Warren St,2129.0,,,,,,,,,,,,,,,,,,,
4065,105259,2201872000.0,RED LINE LIMIT LLC,38-42 Everett St,2135.0,42 38 Everett St,2135.0,,,,,,,,,,,,,,,,,,,
4066,105260,2201886050.0,RED LINE LIMIT LLC,65 N Beacon St,2135.0,65 69 N Beacon St,2135.0,,,,,,,,,,,,,,,,,,,
5126,105264,2101596000.0,REDMONT REAL ESTATE LLC MASS LLC,1086 Commonwealth Ave,2134.0,1086 Commonwealth Av,2134.0,,,,,,,,,,,,,,,,,,,
4067,105265,2101515000.0,REDSTONE COURT CONDO ASSN,85 Brainerd Rd,2134.0,85 Brainerd Rd,2134.0,,,,,,,,,,,,,,,,,,,
4068,105266,2101515000.0,REDSTONE COURT CONDO ASSN,9-15 Redford St,2134.0,85 Brainerd Rd,2134.0,,,,,,,,,,,,,,,,,,,
4069,105268,2101829000.0,REGENCY BUILDING CO LPS,1455 Commonwealth Ave,2135.0,1455 Commonwealth Av,2135.0,,,,,,,,,,,,,,,,,,,
5127,105274,2102467000.0,RESERVOIR GARDENS CONDO TR,1982-1986 Commonwealth Ave,2135.0,1992 1982 Commonwealth Av,2135.0,,,,,,,,,,,,,,,,,,,
5128,105276,2102467000.0,RESERVOIR GARDENS CONDO TR,1988-1992 Commonwealth Ave,2135.0,1992 1982 Commonwealth Av,2135.0,,,,,,,,,,,,,,,,,,,
4070,105278,504217000.0,RESERVOIR MANOR CORP,25 Peterborough St,2215.0,25 Peterborough St,2215.0,,,,,,,,,,,,,,,,,,,
5129,105280,2102463000.0,RESERVOIR PARK CONDO TR,2012-2016 Commonwealth Ave,2135.0,2016 2012 Commonwealth Av,2135.0,,,,,,,,,,,,,,,,,,,
4071,105285,2102474000.0,RESERVOIR TOWER ASSOCIATES  LP,1925 Commonwealth Ave,2135.0,271 Chestnut Hill Av,2135.0,,,,,,,,,,,,,,,,,,,
4072,105287,2006248010.0,RESIDENCES AT 1789 CENTRE CONDOMINIUM TRUST,1789 Centre St,2132.0,1789 Centre St,2132.0,,,,,,,,,,,,,,,,,,,
4073,105292,502221000.0,RESIDENCES AT PHILLIPS SQ,41 Phillips St,2114.0,41 43 Phillips St,2114.0,,,,,,,,,,,,,,,,,,,
5130,105296,600022010.0,RESIDENCES FIFTY W BROADWAY MASS LLC,48-52 W Broadway,2127.0,48 78 W Broadway,2127.0,,,,,,,,,,,,,,,,,,,
4074,105298,500075030.0,RESIDENTIAL CONDOMINIUM,110 Stuart St,2116.0,110 Stuart St,2116.0,,,,,,,,,,,,,,,,,,,
5131,105299,301918055.0,RESIDENTIAL TOWER OWNER LP,80 Causeway St,2114.0,80 Causeway St,2114.0,,,,,,,,,,,,,,,,,,,
4075,105300,1001342000.0,RESTHAVEN CORP,110-120 Fisher Ave,2120.0,120 110 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
4076,105301,801022055.0,RET LIMITED PARTNERSHIP,48-50 Newmarket Sq,2118.0,50 48 Newmarket Sq,2118.0,,,,,,,,,,,,,,,,,,,
4077,105304,300618000.0,REV MSGR GEORGE CARLSON,60 William Cardinal O'Connell Way,2114.0,60 Wm Card Oconnell Wy,2114.0,,,,,,,,,,,,,,,,,,,
5132,105305,401702000.0,REYNOLDS REALTY LLC,327 Huntington Ave,2115.0,327 Huntington Av,2115.0,,,,,,,,,,,,,,,,,,,
5133,105306,401703000.0,REYNOLDS REALTY LLC,331 Huntington Ave,2115.0,331 Huntington Av,2115.0,,,,,,,,,,,,,,,,,,,
5134,105307,401704000.0,REYNOLDS REALTY LLC,331-335 Huntington Ave,2115.0,335 Huntington Av,2115.0,,,,,,,,,,,,,,,,,,,
5135,105311,1603317000.0,RICHARDS CONDOMINIUM TR,80 Beaumont St,2124.0,80 Beaumont St,2124.0,,,,,,,,,,,,,,,,,,,
5136,105323,2101882000.0,RIDGEMONT CONDOMINIUM TR,2 Larose Pl,2135.0,2 Larose Pl,2135.0,,,,,,,,,,,,,,,,,,,
4078,105325,2008448000.0,RIPLEY CONDOMINIUM ASSN,71 Keith St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4079,105326,2008448000.0,RIPLEY CONDOMINIUM ASSN,206 Perham St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4080,105327,2008448000.0,RIPLEY CONDOMINIUM ASSN,210 Perham St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4081,105328,2008448000.0,RIPLEY CONDOMINIUM ASSN,212 Perham St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4082,105329,2008448000.0,RIPLEY CONDOMINIUM ASSN,214 Perham St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4083,105330,2008448000.0,RIPLEY CONDOMINIUM ASSN,216 Perham St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4084,105331,2008448000.0,RIPLEY CONDOMINIUM ASSN,293 Temple St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4085,105332,2008448000.0,RIPLEY CONDOMINIUM ASSN,295 Temple St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4086,105333,2008448000.0,RIPLEY CONDOMINIUM ASSN,297 Temple St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
4087,105334,2008448000.0,RIPLEY CONDOMINIUM ASSN,204 Perham St,2132.0,293 297 Temple St,2132.0,,,,,,,,,,,,,,,,,,,
5137,105336,1202281000.0,RIST WENDY TS,97-99 Elm Hill Ave,2121.0,97 99 Elm Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
5138,105337,1301786000.0,RIST WENDY TS,27-31 Bakersfield St,2125.0,27 37 Bakersfield St,2125.0,,,,,,,,,,,,,,,,,,,
5139,105338,1301786000.0,RIST WENDY TS,33-37 Bakersfield St,2125.0,27 37 Bakersfield St,2125.0,,,,,,,,,,,,,,,,,,,
5140,105340,1812146002.0,RIVER ST 1520 LLC,1520 River St,2136.0,1520 River St,2136.0,,,,,,,,,,,,,,,,,,,
5141,105342,1800008000.0,RIVERBANK REALTY LLC,442 River St,2126.0,442 River St,2126.0,,,,,,,,,,,,,,,,,,,
4088,105343,1000319100.0,RIVERWAY MOSAIC,80  82 Fenwood Rd,2115.0,80 82 Fenwood Rd,2115.0,,,,,,,,,,,,,,,,,,,
4089,105346,900939000.0,ROBERT L FORTES HOUSE LP,541-549 Shawmut Ave,2118.0,541 549 Shawmut Av,2118.0,,,,,,,,,,,,,,,,,,,
5142,105348,1600656000.0,ROCHAMBEAU CONDO ASSN,60 Gibson St,2122.0,60 Gibson St,2122.0,,,,,,,,,,,,,,,,,,,
5143,105349,1600656000.0,ROCHAMBEAU CONDO ASSN,60R Gibson St,2122.0,60 Gibson St,2122.0,,,,,,,,,,,,,,,,,,,
5144,105350,2006567000.0,ROCHE BROS SUPERMARKETS LLC A MASS LLC,1931 Centre St,2132.0,1931 1943 Centre St,2132.0,,,,,,,,,,,,,,,,,,,
4090,105361,1102059000.0,ROMAN CATH ARCH BOSTON,14 Montebello Rd,2130.0,14 Montebello Rd,2130.0,,,,,,,,,,,,,,,,,,,
4091,105362,1302651000.0,ROMAN CATH ARCH BOSTON,100 Savin Hill Ave,2125.0,100 Savin Hill Av,2125.0,,,,,,,,,,,,,,,,,,,
4092,105363,1500044000.0,ROMAN CATH ARCH BOSTON,23 Leonard St,2122.0,15 Leonard St,2122.0,,,,,,,,,,,,,,,,,,,
2722,105367,1703589000.0,ROMAN CATH ARCH BOSTON,2214 Dorchester Ave,2124.0,2214 2224 Dorchester Av,2124.0,81888.0,K-12 School,"Residential Care Facility , K- School , Other - Education ",,,,562570.6,,,,,,,,,,,,44499.33446
2723,105373,1704221000.0,ROMAN CATH ARCH BOSTON,2215 Dorchester Ave,2124.0,2221 Dorchester Av,2124.0,36834.0,Worship Facility,Worship Facility ,,,,,,,,,,,,,,,,
5145,105380,106788000.0,ROMAN CATH ARCH OF BOS,303 Paris St,2128.0,303 Paris St,2128.0,,,,,,,,,,,,,,,,,,,
2724,105382,303239000.0,ROMAN CATH ARCH OF BOS,9 Moon St,2113.0,9 Moon St,2113.0,58645.0,K-12 School,K- School ,,,,306472.7,,,,,,,,,,,,
4093,105386,1601281000.0,ROMAN CATH ARCH OF BOS,1725-1729 Dorchester Ave,2124.0,Dorchester Av,2124.0,,,,,,,,,,,,,,,,,,,
4094,105387,1601296000.0,ROMAN CATH ARCH OF BOS,197 Centre St,2124.0,197 Centre St,2124.0,,,,,,,,,,,,,,,,,,,
4095,105388,1601296000.0,ROMAN CATH ARCH OF BOS,18 Samoset St,2124.0,197 Centre St,2124.0,,,,,,,,,,,,,,,,,,,
4096,105389,1809140010.0,ROMAN CATH ARCH OF BOS,1286 Hyde Park Ave,2136.0,1286 Hyde Park Av,2136.0,,,,,,,,,,,,,,,,,,,
5146,105390,2003472000.0,ROMAN CATH ARCH OF BOS,30-40 Saint Theresa Ave,2132.0,30 40 St Theresa Av,2132.0,,,,,,,,,,,,,,,,,,,
5147,105391,2003472000.0,ROMAN CATH ARCH OF BOS,20 Pine Lodge Rd,2132.0,30 40 St Theresa Av,2132.0,,,,,,,,,,,,,,,,,,,
4097,105392,2201177000.0,ROMAN CATH ARCH OF BOS,57-59 Holton St,2135.0,37 57 Holton St,2135.0,,,,,,,,,,,,,,,,,,,
5148,105393,2202496000.0,ROMAN CATH ARCH OF BOS,Arlington St,2135.0,Arlington St,2135.0,,,,,,,,,,,,,,,,,,,
4098,105395,305368000.0,ROMAN CATH ARCH OF BOS CHURCH,125 Harrison Ave,2111.0,125 Harrison Av,2111.0,,,,,,,,,,,,,,,,,,,
4099,105396,1801008000.0,ROMAN CATH ARCH OF BOST,1540 Blue Hill Ave,2126.0,Blue Hill Av,2126.0,,,,,,,,,,,,,,,,,,,
4100,105397,1801034000.0,ROMAN CATH ARCH OF BOST,120-124 Babson St,2126.0,120 124 Babson St,2126.0,,,,,,,,,,,,,,,,,,,
2727,105399,602109000.0,ROMAN CATH ARCH OF BOSTN,615 E Fourth St,2127.0,I St,2127.0,63078.0,Worship Facility,"Worship Facility , Parking ",,,,,,,,,,,,,,,,
2728,105400,603644000.0,ROMAN CATH ARCH OF BOSTN,O St,2127.0,O St,2127.0,22835.0,Other - Education,Other - Education ,,,,,,,,,,,,,,,,
4101,105401,603645000.0,ROMAN CATH ARCH OF BOSTN,866 E Broadway,2127.0,E Broadway,2127.0,,,,,,,,,,,,,,,,,,,
5954,"105402, 105403, 105404",,,96 N St,2127.0,,,43185.0,Other,,,,1199388.0,,,,,,,,,,,,,
4102,105403,604254000.0,ROMAN CATH ARCH OF BOSTN,100 N St,2127.0,96 N St,2127.0,,,,,,,,,,,,,,,,,,,
4103,105404,604254000.0,ROMAN CATH ARCH OF BOSTN,841 E Broadway,2127.0,96 N St,2127.0,,,,,,,,,,,,,,,,,,,
4104,105407,1702026000.0,ROMAN CATH ARCH OF BOSTN,39 Stanton St,2124.0,31 37 Stanton St,2124.0,,,,,,,,,,,,,,,,,,,
4105,105408,1702026000.0,ROMAN CATH ARCH OF BOSTN,29 Stanton St,2124.0,31 37 Stanton St,2124.0,,,,,,,,,,,,,,,,,,,
4106,105409,601561000.0,ROMAN CATH ARCH OF BOSTN CHURCH,358 E St,2127.0,Bolton St,2127.0,,,,,,,,,,,,,,,,,,,
4107,105410,303248000.0,ROMAN CATH ARCH OF BOSTON,2-10 Sun Court St,2113.0,2 Sun Court St,2113.0,,,,,,,,,,,,,,,,,,,
4108,105412,1904134040.0,ROMAN CATH ARCH OF BOSTON CHURCH,169-177 Cummins Hwy,2131.0,169 177 Cummins Hw,2131.0,,,,,,,,,,,,,,,,,,,
4109,105419,2005897000.0,ROMAN CATHOLIC ARCH,525-535 West Roxbury Pkwy,2132.0,525 535 W Roxbury Pw,2132.0,,,,,,,,,,,,,,,,,,,
5149,105421,1903940000.0,ROMAN CATHOLIC ARCH BOS,1031 Canterbury St,2131.0,1031 Canterbury St,2131.0,,,,,,,,,,,,,,,,,,,
5150,105422,2003409000.0,ROMAN CATHOLIC ARCH BOS,2092 Centre St,2132.0,2092 Centre St,2132.0,,,,,,,,,,,,,,,,,,,
4110,105423,2006244000.0,ROMAN CATHOLIC ARCH BOS,1689 Centre St,2132.0,1689 Centre St,2132.0,,,,,,,,,,,,,,,,,,,
4111,105424,2006244000.0,ROMAN CATHOLIC ARCH BOS,530 West Roxbury Pkwy,2132.0,1689 Centre St,2132.0,,,,,,,,,,,,,,,,,,,
5151,105425,2202497000.0,ROMAN CATHOLIC ARCH BOSTON,25 Arlington St,2135.0,Leicester St,2135.0,,,,,,,,,,,,,,,,,,,
4112,105428,304321000.0,RON ORI MANAGER,103-107 South St,2111.0,103 109 South St,2111.0,,,,,,,,,,,,,,,,,,,
4113,105432,1904229000.0,ROSLINDALE CONGREGATIONAL  CHURCH,25 Cummins Hwy,2131.0,25 Cummins Hw,2131.0,,,,,,,,,,,,,,,,,,,
4114,105441,1902889000.0,ROSLINDALE STORAGE HOLDINGS  LLC,44 Lochdale Rd,2131.0,44 Lochdale Rd,2131.0,,,,,,,,,,,,,,,,,,,
4115,105442,1604087002.0,ROUNDSTONE LLC,782-788 Adams St,2122.0,526 512 Gallivan Bl,2122.0,,,,,,,,,,,,,,,,,,,
4116,105444,302961000.0,ROWES WHARF CONDOMINIUM,50 Rowes Whf,2210.0,350 Atlantic Av,2210.0,,,,,,,,,,,,,,,,,,,
4117,105445,302961000.0,ROWES WHARF CONDOMINIUM,20 Rowes Whf,2210.0,350 Atlantic Av,2210.0,,,,,,,,,,,,,,,,,,,
4118,105446,302961000.0,ROWES WHARF CONDOMINIUM,40 Rowes Whf,2210.0,350 Atlantic Av,2210.0,,,,,,,,,,,,,,,,,,,
4119,105447,2003597002.0,ROX HOME FOR AGED WOMEN,1215 Centre St,2132.0,1215 Centre St,2132.0,,,,,,,,,,,,,,,,,,,
4120,105448,1200116000.0,ROXBURY CO OF JEHVS WIT,49 Winthrop St,2119.0,49 Winthrop St,2119.0,,,,,,,,,,,,,,,,,,,
4121,105451,802719000.0,ROXBURY DEVELOPMENT CORP,387-397 Dudley St,2119.0,387 397 Dudley St,2119.0,,,,,,,,,,,,,,,,,,,
4122,105454,1100182000.0,ROXBURY HOUSING PARTNERS,58A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4123,105455,1100182000.0,ROXBURY HOUSING PARTNERS,60A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4124,105456,1100182000.0,ROXBURY HOUSING PARTNERS,62A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4125,105457,1100182000.0,ROXBURY HOUSING PARTNERS,64A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4126,105458,1100182000.0,ROXBURY HOUSING PARTNERS,66A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4127,105459,1100182000.0,ROXBURY HOUSING PARTNERS,68A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4128,105460,1100182000.0,ROXBURY HOUSING PARTNERS,70A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4129,105461,1100182000.0,ROXBURY HOUSING PARTNERS,72A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4130,105462,1100182000.0,ROXBURY HOUSING PARTNERS,74A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4131,105463,1100182000.0,ROXBURY HOUSING PARTNERS,76A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4132,105464,1100182000.0,ROXBURY HOUSING PARTNERS,78A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4133,105465,1100182000.0,ROXBURY HOUSING PARTNERS,80A Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4134,105466,1100182000.0,ROXBURY HOUSING PARTNERS,15 Hawthorne St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4135,105467,1100182000.0,ROXBURY HOUSING PARTNERS,17 Hawthorne St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4136,105468,1100182000.0,ROXBURY HOUSING PARTNERS,19 Hawthorne St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4137,105469,1100182000.0,ROXBURY HOUSING PARTNERS,21 Hawthorne St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4138,105470,1100182000.0,ROXBURY HOUSING PARTNERS,122A Highland St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4139,105471,1100182000.0,ROXBURY HOUSING PARTNERS,124A Highland St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4140,105472,1100182000.0,ROXBURY HOUSING PARTNERS,126A Highland St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4141,105473,1100182000.0,ROXBURY HOUSING PARTNERS,128A Highland St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4142,105474,1100182000.0,ROXBURY HOUSING PARTNERS,130A Highland St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4143,105475,1100182000.0,ROXBURY HOUSING PARTNERS,132A Highland St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4144,105476,1100182000.0,ROXBURY HOUSING PARTNERS,80 Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4145,105477,1100182000.0,ROXBURY HOUSING PARTNERS,58 Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4146,105478,1100182000.0,ROXBURY HOUSING PARTNERS,60 Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4147,105479,1100182000.0,ROXBURY HOUSING PARTNERS,62 Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4148,105480,1100182000.0,ROXBURY HOUSING PARTNERS,64 Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4149,105481,1100182000.0,ROXBURY HOUSING PARTNERS,66 Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
4150,105482,1100182000.0,ROXBURY HOUSING PARTNERS,68 Cedar St,2119.0,80 A58 Cedar St,2119.0,,,,,,,,,,,,,,,,,,,
