BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,"
Reported Gross Floor Area (Sq Ft)","
Reported Enclosed Parking Area (Sq Ft) ",Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),"
Energy Star Score",Total Site Energy Usage (kBtu),"
Natural Gas Usage (kBtu)","
Electricity Usage (kBtu)","
Renewable System Electricity Usage Onsite (kBtu)","
District Hot Water Usage (kBtu)","
District Chilled Water Usage (kBtu)","
District Steam Usage (kBtu)","
Fuel Oil 1 Usage (kBtu)","
Fuel Oil 2 Usage (kBtu)","
Fuel Oil 4 Usage (kBtu)","
Fuel Oil 5 and 6 Usage (kBtu)","
Propane Usage (kBtu)","
Diesel Usage (kBtu)","
Kerosene Usage (kBtu)","
Water Usage Intensity (Gallons/ft²)",Compliance Status,BERDO Report Status,Estimated Total GHG Emissions (kgCO2e),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID ,Notes
106436,0400972000,UDR GARRISON SQUARE LLC,32 garrison st,boston,02116,32 garrison st,boston,02116,143001.0,,Multifamily Housing,Multifamily Housing ,39.6,84,5661269.0,1123670.6,4537598.3,,,,,,,,,,,,34.58,In Compliance,7 - Accepted by BERDO Team,418602,No,No,Yes,Yes,No,No,,
106442,0501320000,UMNV 126 NEWBURY LLC,120-126 newbury st,boston,02116,126 120 newbury st,boston,02116,46344.0,,Office,Office ,51.2,49,2370903.4,,2370903.3,,,,,,,,,,,,2.91,In Compliance,7 - Accepted by BERDO Team,187538,No,No,No,No,No,No,,
106443,1503062000,UNCLE JAY'S ENTERPRISES LLC,17-19 winter st,boston,02122,19 winter st,boston,02122,29440.0,,Multifamily Housing,Multifamily Housing ,76.2,68,2243580.8,1777600.0,465980.9,,,,,,,,,,,,6267.84,In Compliance,7 - Accepted by BERDO Team,131267,No,No,No,No,No,No,,
106449,0303038200,UNION WHARF CONDOMINIUM TR,343 commercial st,boston,02109,295 343 commercial st,boston,02109,124212.0,,Multifamily Housing,"Multifamily Housing , Parking ",39.9,72,4957528.4,1143171.9,3814356.7,,,,,,,,,,,,15.22,In Compliance,7 - Accepted by BERDO Team,362429,No,No,No,Yes,No,Yes,,
106450,0303038200,UNION WHARF CONDOMINIUM TR,5 union whf,boston,02109,295 343 commercial st,boston,02109,9181.0,,Multifamily Housing,"Multifamily Housing , Parking ",30.3,,278296.6,84495.0,193801.6,,,,,,,,,,,,15.22,In Compliance,7 - Accepted by BERDO Team,19817,No,No,No,Yes,No,Yes,,
106454,0303038200,UNION WHARF CONDOMINIUM TR,9 union whf,boston,02109,295 343 commercial st,boston,02109,11475.0,,Multifamily Housing,"Multifamily Housing , Parking ",25.5,,292372.7,105610.0,186762.6,,,,,,,,,,,,15.22,In Compliance,7 - Accepted by BERDO Team,20382,No,No,No,Yes,No,Yes,,
106459,0303038200,UNION WHARF CONDOMINIUM TR,14 union whf,boston,02109,295 343 commercial st,boston,02109,18385.0,,Multifamily Housing,"Multifamily Housing , Parking ",28.3,,520585.4,169204.0,351381.4,,,,,,,,,,,,15.22,In Compliance,7 - Accepted by BERDO Team,36781,No,No,No,Yes,No,Yes,,
106467,0303038200,UNION WHARF CONDOMINIUM TR,22 union whf,boston,02109,295 343 commercial st,boston,02109,13775.0,,Multifamily Housing,"Multifamily Housing , Parking ",28.8,,396737.8,126777.0,269960.9,,,,,,,,,,,,15.22,In Compliance,7 - Accepted by BERDO Team,28087,No,No,No,Yes,No,Yes,,
106474,0303038200,UNION WHARF CONDOMINIUM TR,293 commercial st,boston,02109,295 343 commercial st,boston,02109,4416.0,,Multifamily Housing,"Multifamily Housing , Parking ",47.0,,207480.0,40640.0,166840.0,,,,,,,,,,,,15.22,In Compliance,7 - Accepted by BERDO Team,15355,No,No,No,Yes,No,Yes,,
106475,1102535006,UNION-GREEN REALTY LLC MASS LLC,181-187 green st,boston,02130,181 187 green st,boston,02130,34300.0,,Other - Lodging/Residential,Other - Lodging/Residential ,60.3,,2067436.7,1459775.1,607661.5,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,125595,I'm not sure,No,No,No,No,Yes,,
106476,0602664000,UNITARIAN UNIVERSALIST,24-32 farnsworth st,boston,02210,24 32 farnsworth st,boston,02210,78860.0,,Office,"Office , Parking ",59.4,70,4684161.0,2404627.6,2279533.3,,,,,,,,,,,,0.51,In Compliance,7 - Accepted by BERDO Team,308021,No,No,No,Yes,No,No,,
106515,0100915010,UNIVERSAL CHURCH INC,55 moore st,boston,02128,63 moore st,boston,02128,25000.0,10,Worship Facility,"Worship Facility , Parking ",47.8,42,1196032.6,967892.5,228140.1,,,,,,,,,,,,7.00,In Compliance,7 - Accepted by BERDO Team,69451,No,No,No,No,No,No,,
106516,1301337000,UNIVERSAL CHURCH INC,761-765 dudley st,boston,02125,761 765 dudley st,boston,02125,29944.0,,Worship Facility,Worship Facility ,35.7,37,1068527.4,654466.3,414061.2,,,,,,,,,,,,9.46,In Compliance,7 - Accepted by BERDO Team,67511,Yes,No,No,No,No,No,,
106517,0401084050,UNIVERSITY CLUB,426 stuart st,boston,02116,426 stuart st,boston,02116,45000.0,,Other - Recreation,Other - Recreation ,151.7,,6825978.6,4483095.5,2342883.2,,,,,,,,,,,,33.82,In Compliance,7 - Accepted by BERDO Team,423419,Yes,No,No,No,No,No,,
106522,1301316010,UPHAMS CORNER LP MASS LP,530 columbia rd,boston,02125,530 columbia rd,boston,02125,60843.0,,Multifamily Housing,Multifamily Housing ,39.5,98,2402935.7,1340138.6,1062797.1,,,,,,,,,,,,33.04,In Compliance,7 - Accepted by BERDO Team,155242,No,No,No,Yes,No,No,,
106523,0703892012,UPHAMS CORNER MARKET,612  618 columbia rd,boston,02125,612 618 columbia rd,boston,02125,51225.0,,Multifamily Housing,Multifamily Housing ,56.6,67,2901437.1,1662140.7,1239296.4,,,,,,,,,,,,52.23,In Compliance,7 - Accepted by BERDO Team,186305,No,No,No,No,No,No,,
106525,1401192000,URBAN GUILD INC,258-262 washington st,boston,02121,258 262 washington st,boston,02121,24473.0,,Other,Other ,59.9,,1466715.8,1319120.0,147595.8,,,,,,,,,,,,1.98,In Compliance,7 - Accepted by BERDO Team,81733,No,No,No,No,No,No,,
106538,1200280000,VAN NESS TERRACE,238-248 warren st,boston,02119,236 248a warren st,boston,02119,46996.0,,Multifamily Housing,Multifamily Housing ,68.1,69,3198473.0,2488040.0,710433.0,,,,,,,,,,,,47.03,In Compliance,7 - Accepted by BERDO Team,188335,No,No,No,No,No,No,,
106539,1202455010,VBC HOUSING LP MASS LP,495-505 blue hill ave,boston,02121,495 blue hill av,boston,02121,35772.0,,Multifamily Housing,Multifamily Housing ,59.4,75,2124991.7,1692913.1,432078.6,,,,,,,,,,,,29.02,In Compliance,7 - Accepted by BERDO Team,124088,No,No,No,No,No,No,,
106543,0501383000,VENDOME CONDOMINIUM TRUST,154-170 commonwealth ave,boston,02116,160 commonwealth av,boston,02116,220742.0,,Multifamily Housing,Multifamily Housing ,35.6,78,7861278.7,2417893.8,5443385.4,,,,,,,,,,,,21.26,In Compliance,7 - Accepted by BERDO Team,558986,I`m not sure,No,No,No,No,No,,
106551,2010655010,VFW PARKWAY CONDOMINIUM LLC,1522 vfw pkwy,boston,02132,1522 vfw pw,boston,02132,25202.0,,Multifamily Housing,Multifamily Housing ,35.8,,903267.1,275500.0,627767.1,,,,,,,,,,,,14.29,In Compliance,7 - Accepted by BERDO Team,64288,I`m not sure,No,No,No,No,No,,
106552,2101539000,VICOMTE CONDO TR,59 brainerd rd,boston,02134,59 brainerd rd,boston,02134,61700.0,,Multifamily Housing,Multifamily Housing ,33.9,78,2090696.2,,2090696.2,,,,,,,,,,,,16.04,In Compliance,7 - Accepted by BERDO Team,165374,No,No,No,No,No,No,,
106569,0105343100,VICTORY GARDENS ASSOCIATION,54 orleans st,boston,02128,60 70 orleans st,boston,02128,81565.0,,Multifamily Housing,Multifamily Housing ,44.4,85,3621736.0,2278540.8,1343195.2,,,,,,,,,,,,21.43,In Compliance,7 - Accepted by BERDO Team,227260,No,No,No,Yes,Yes,No,,
106570,0302886000,VIETNAM VETERANS WORKSHOP,17 court st,boston,02108,17 19 court st,boston,02108,105856.0,,Multifamily Housing,"Multifamily Housing , Other ",85.1,,9003434.4,2993604.1,6009828.6,,,,,,,,,,,,34.31,In Compliance,7 - Accepted by BERDO Team,634368,No,No,No,Yes,No,No,,
106571,1500585000,VIETNAMESE AMERICAN,42-46 charles st,boston,02122,42 46 charles st,boston,02122,20116.0,,Office,"Pre-school/Daycare , Office , Social/Meeting Hall ",40.6,,816140.8,537400.0,278740.7,,,,,,,,,,,,6.89,In Compliance,7 - Accepted by BERDO Team,50590,Yes,No,No,No,No,No,,
106572,0302161000,VILLA MICHAELANGELO INC,64-84 charter st,boston,02113,64 84 charter st,boston,02113,44504.0,,Multifamily Housing,Multifamily Housing ,90.6,15,4033323.6,2382752.1,1650571.4,,,,,,,,,,,,41.12,In Compliance,7 - Accepted by BERDO Team,257108,No,No,No,No,No,No,,
106593,2101684000,VINAL APARTMENTS LLC,10-16 vinal st,boston,02134,16 10 vinal st,boston,02134,24960.0,,Multifamily Housing,Multifamily Housing ,64.3,90,1605099.9,,210540.9,,,,,,1394559.0,,,,,,30.38,In Compliance,7 - Accepted by BERDO Team,120144,No,No,No,No,No,No,,
106594,2101687000,VINAL ASSOCIATES LLC MASS LLC,4-8 vinal st,boston,02134,8 4 vinal st,boston,02134,24000.0,,Multifamily Housing,Multifamily Housing ,103.7,47,2487749.6,,306107.5,,,,,,2181642.0,,,,,,51.30,In Compliance,7 - Accepted by BERDO Team,186113,No,No,No,No,No,No,,
106596,0900080000,VIVIENDAS LLC,100 w dedham st,boston,02118,100 w dedham st,boston,02118,63968.0,,Multifamily Housing,Multifamily Housing ,91.2,46,5831024.3,4555959.9,1275064.4,,,,,,,,,,,,51.87,In Compliance,7 - Accepted by BERDO Team,342825,No,No,No,No,No,No,,
106603,0503204000,W-BEST LLC,719 boylston st #1,boston,02116,717 725 boylston st,boston,02116,24420.0,,Multifamily Housing,"Restaurant , Multifamily Housing , Convenience Store without Gas Station ",68.2,,1666024.7,524100.0,1141924.7,,,,,,,,,,,,27.68,In Compliance,7 - Accepted by BERDO Team,118161,I`m not sure,No,No,No,No,No,,
106605,2101463000,WALBRIDGE BRAINERD ASSOCS MASS LLC,99 brainerd rd,boston,02134,25 walbridge st,boston,02134,24700.0,,Multifamily Housing,Multifamily Housing ,41.5,99,1025755.3,894192.0,131563.3,,,,,,,,,,,,33.95,In Compliance,7 - Accepted by BERDO Team,57897,No,No,No,No,No,No,,
106606,2101463000,WALBRIDGE BRAINERD ASSOCS MASS LLC,109 brainerd rd,boston,02134,25 walbridge st,boston,02134,8400.0,,Multifamily Housing,Multifamily Housing ,124.6,52,1046640.9,909905.0,136735.9,,,,,,,,,,,,32.16,In Compliance,7 - Accepted by BERDO Team,59141,No,No,No,No,No,No,,
106608,2101454000,WALBRIDGE/COMMONWEALTH,1350 commonwealth ave,boston,02134,1350 commonwealth av,boston,02134,12600.0,,Multifamily Housing,Multifamily Housing ,97.0,48,1221951.9,1055975.2,165976.7,,,,,,,,,,,,63.63,In Compliance,7 - Accepted by BERDO Team,69212,No,No,No,No,No,No,,
106609,0902484000,WALCOTT CORP,2261-2275 washington st,boston,02119,2261 2275 washington st,boston,02119,24000.0,,Retail Store,"Parking , Retail Store ",55.8,46,1339222.8,264900.0,1074322.8,,,,,,,,,,,,99.93,In Compliance,7 - Accepted by BERDO Team,99048,No,No,No,No,No,No,,
106611,0401479000,WALDORF CONDOMINIUM TR,54-56 burbank st,boston,02115,56 54 burbank st,boston,02115,11471.0,,Multifamily Housing,Multifamily Housing ,94.4,71,1082391.4,889900.0,192491.4,,,,,,,,,,,,44.82,In Compliance,7 - Accepted by BERDO Team,62489,I'm not sure,No,No,No,No,No,,
106613,0302875000,WALLS VINCENT TS,237 r washington st,boston,02108,237 r washington st,boston,02108,23235.0,,Parking,,213.9,,4970268.6,1861460.3,3108808.3,,,,,,,,,,,,20.91,In Compliance,7 - Accepted by BERDO Team,344769,No,No,No,Yes,No,No,,
106614,1102357000,WALNUT AVENUE APARTMENTS,459-461 walnut ave,boston,02130,461 walnut av,boston,02130,30120.0,,Multifamily Housing,"Multifamily Housing , Urgent Care/Clinic/Other Outpatient ",54.3,,1635443.8,1262942.0,372501.7,,,,,,,,,,,,23.67,In Compliance,7 - Accepted by BERDO Team,96540,No,No,No,No,No,No,,
106615,1101588400,WALNUT HOUSE LLC,419 walnut ave,boston,02119,409 walnut av,boston,02119,30291.0,,Multifamily Housing,Multifamily Housing ,65.3,26,1978825.7,999046.7,979779.0,,,,,,,,,,,,30.80,In Compliance,7 - Accepted by BERDO Team,130560,No,No,No,No,No,No,,
106617,1101620000,WALNUT WASHINGTON APTS LLC MASS LLC,361 walnut ave,boston,02119,361 363 walnut av,boston,02119,46410.0,,Multifamily Housing,Multifamily Housing ,46.3,90,2149485.8,1514682.0,634803.7,12177.0,,,,,,,,,,,29.76,In Compliance,7 - Accepted by BERDO Team,130658,I'm not sure,No,No,No,No,No,,
106619,1001591000,WALTER HUNTINGTON LLC,33-39 s huntington ave,boston,02116,33 37 s huntington av,boston,02116,52580.0,7000,Multifamily Housing,"Restaurant , Multifamily Housing , Parking ",29.7,100,1560417.7,649406.9,911010.8,,,,,,,,,,,,38.57,In Compliance,7 - Accepted by BERDO Team,106551,No,No,No,No,No,No,,
106638,1101661000,WARDMAN UE LPS,71 westminster ave,boston,02119,71 westminster av,boston,02119,80055.0,,Multifamily Housing,Multifamily Housing ,69.4,68,5552870.8,4265959.9,1286910.9,,,,,,,,,,,,44.26,In Compliance,7 - Accepted by BERDO Team,328360,I'm not sure,No,No,No,No,No,,
106639,2101819000,WAREING BETTY,1442-1444 commonwealth ave,boston,02135,1442 1444 commonwealth av,boston,02135,25913.0,,Multifamily Housing,Multifamily Housing ,69.9,87,1810068.2,4100.0,192665.4,,,,,,1613302.8,,,,,,24.86,In Compliance,7 - Accepted by BERDO Team,135181,I'm not sure,No,No,Maybe,No,No,,
106641,2202396000,WARREN HALL TRUST MASS LTD,329-343 washington st,boston,02135,329 343 washington st,boston,02135,36195.0,,Multifamily Housing,"Multifamily Housing , Retail Store ",85.3,64,3087324.0,2634500.4,452823.6,,,,,,,,,,,,30.98,In Compliance,7 - Accepted by BERDO Team,175737,,,,,,,,
106642,2101900000,WASHINGTON ASSOCIATES LLC,116 washington st,boston,02135,116 washington st,boston,02135,22400.0,,Multifamily Housing,Multifamily Housing ,108.2,71,2423956.7,,323577.0,,,,,,2100379.7,,,,,,62.38,In Compliance,7 - Accepted by BERDO Team,181464,No,No,No,No,No,No,,
106660,1400833000,WASHINGTON COLUMBIA II MASS LPS,102 columbia rd,boston,02121,108 102 columbia rd,boston,02121,34821,,Multifamily Housing,Multifamily Housing ,73.2,74,2548441.0,2000300.0,548140.9,214259.7,,,,,,,,,,,54.49,In Compliance,7 - Accepted by BERDO Team,149594,No,No,No,No,No,No,4426596,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. 
106661,1400076000,WASHINGTON COLUMBIA LPS MASS LPS,144-148 geneva ave,boston,02121,148 144 geneva av,boston,02121,34944,,Multifamily Housing,Multifamily Housing ,68.6,52,2397146.8,1631101.6,766045.2,149571.8,,,,,,,,,,,58.09,In Compliance,7 - Accepted by BERDO Team,147222,No,No,No,Maybe,No,No,4426573,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. 
106662,1400707000,WASHINGTON COLUMBIA LPS MASS LPS,178-180 columbia rd,boston,02121,180 178 columbia rd,boston,02121,30060,,Multifamily Housing,Multifamily Housing ,88.5,19,2659828.2,1802100.0,857728.3,146136.0,,,,,,,,,,,55.2,In Compliance,7 - Accepted by BERDO Team,163556,No,No,No,No,No,No,4426573,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. 
106668,1201990000,WASHINGTON PARK LP MASS LP,25 wyoming st,boston,02121,25 33 wyoming st,boston,02121,42840.0,,Multifamily Housing,Multifamily Housing ,100.4,9,4302856.1,3226200.2,1076655.9,,,,,,,,,,,,32.92,In Compliance,7 - Accepted by BERDO Team,256507,I'm not sure,No,No,No,No,No,,
106673,0304486000,WASHINGTON ST BOSTON LP,588-622 washington st,boston,02111,622 588 washington st,boston,02111,251464.0,,Office,"Office , Other ",87.5,82,21991927.4,231417.2,7492414.2,,,,,,14268096.1,,,,,,4.75,In Compliance,7 - Accepted by BERDO Team,1663776,No,No,No,No,No,No,,
106680,0502598000,WASSERMAN MAX TRSTS,180 beacon st,boston,02116,180 beacon st,boston,02116,210000.0,30000,Multifamily Housing,"Multifamily Housing , Parking ",46.0,92,9651388.8,6588893.6,3062495.2,,,,,,,,,,,,11.04,In Compliance,7 - Accepted by BERDO Team,592180,No,No,No,Yes,No,No,,
106681,0602705000,WATERFRONT EQUITY PARTNERS LLC,285-297 summer st,boston,02210,285 297 summer st,boston,02210,49294.0,8476,Office,"Office , Parking ",39.4,87,1942311.2,561700.0,1380611.2,,,,,,,,,,,,2.47,In Compliance,7 - Accepted by BERDO Team,139038,No,No,No,Yes,No,No,,
106682,0303808000,WATERFRONT REALTY TRUST,82-84 central st,boston,02109,185 191 state st,boston,02109,53680.0,,Hotel,Hotel ,163.7,1,8788200.9,4782995.3,4005206.9,,,,,,,,,,,,53.00,In Compliance,7 - Accepted by BERDO Team,570837,No,No,No,Yes,No,No,,
106685,2102439200,WATERMARK CONDO TRUST,2400 beacon st,boston,02135,2400 beacon st,boston,02135,141940.0,,Multifamily Housing,Multifamily Housing ,48.2,78,6844298.2,3669889.6,3174408.8,,,,,,,,,,,,28.83,In Compliance,7 - Accepted by BERDO Team,446004,No,No,No,Yes,No,No,,
106686,0602678015,WATERSIDE DEVELOPMENT GROUP,505 congress st,boston,02210,505 congress st,boston,02210,306021.0,31268,Multifamily Housing,"Multifamily Housing , Parking , Retail Store ",52.1,65,15935645.6,6080468.9,9855176.4,,,,,,,,,,,,23.50,In Compliance,7 - Accepted by BERDO Team,1102478,No,No,No,Yes,No,Yes,,
106687,0701436000,WATERVIEW ASSOCIATES LPS,1350 columbia rd,boston,02127,1350 columbia rd,boston,02127,41739.0,,Multifamily Housing,Multifamily Housing ,49.9,90,2084769.9,1486496.3,598273.7,,,,,,,,,,,,24.94,In Compliance,7 - Accepted by BERDO Team,126271,No,No,No,No,No,No,,
106688,2102439010,WATERWORKS MUSEUM CONDO,2442-2450 beacon st,boston,02135,2450 beacon st,boston,02135,47342.0,,Multifamily Housing,Multifamily Housing ,47.7,,2260216.2,1693500.1,566716.1,,,,,,,,,,,,9.70,In Compliance,7 - Accepted by BERDO Team,134769,No,No,No,No,No,No,,
106690,1803025000,WBH HOUSING LLC MASS LLC,1439 blue hill ave,boston,02126,1439 1443 blue hill av,boston,02126,29416.0,,Multifamily Housing,Multifamily Housing ,56.0,65,1647655.5,1233548.0,414107.6,,,,,,,,,,,,29.99,In Compliance,7 - Accepted by BERDO Team,98270,No,No,No,No,No,No,,
106692,1803026000,WBH HOUSING LLC MASS LLC,1447 blue hill ave,boston,02126,1447 1451 blue hill av,boston,02126,28256.0,,Multifamily Housing,Multifamily Housing ,55.8,73,1576692.8,1233548.0,343144.8,,,,,,,,,,,,31.22,In Compliance,7 - Accepted by BERDO Team,92656,No,No,No,No,No,No,,
106694,1604119001,WENLOCK COURT CONDO TR,15-17 wenlock rd,boston,02122,15 45 wenlock rd,boston,02122,24576.0,,Multifamily Housing,Multifamily Housing ,41.7,,1024079.1,788275.8,235803.3,,,,,,,,,,,,2415.67,In Compliance,7 - Accepted by BERDO Team,60517,No,No,No,No,No,No,,
106702,0401810000,WENTWORTH INSTITUTE,20 evans way,boston,02115,evans wy,boston,02115,77318.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,41.4,95,3200573.4,2205357.9,979639.5,,,,,,,,,,,,19.94,In Compliance,7 - Accepted by BERDO Team,194616,No,No,No,Yes,No,No,,
106703,0401822000,WENTWORTH INSTITUTE,541 huntington ave,boston,02115,541 huntington av,boston,02115,118578.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,60.7,63,7201070.6,2485319.3,4715752.5,,,,,,,,,,,,26.29,In Compliance,7 - Accepted by BERDO Team,505011,No,No,No,Yes,No,No,,
106704,0401830000,WENTWORTH INSTITUTE,30-48 evans way,boston,02115,30 48 evans wy,boston,02115,76827.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,41.4,95,3179912.1,2191054.8,973389.3,,,,,,,,,,,,19.94,In Compliance,7 - Accepted by BERDO Team,193362,No,No,No,Yes,No,No,,
106706,0402024000,WENTWORTH INSTITUTE,572 huntington ave,boston,02115,550 huntington av,boston,02115,30150,,Residence Hall/Dormitory,Residence Hall/Dormitory ,13.2,,397793.5,397793.5,,,,,,,,,,,,,49.11,In Compliance,7 - Accepted by BERDO Team,21127,No,No,No,Yes,No,No,4142215,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. 
