BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Estimated Total GHG Emissions (kgCO2e),Cooresponding Campus ID,Data Year,Site EUI (Energy Use Intensity kBtu/ft2)
103955,802604000.0,JPNDC  PITTS  LLC,22-24 Greenville St,2119.0,22 24 Greenville St,2119.0,33310.0,Multifamily Housing,Multifamily Housing ,579175.7,18928.7,560247.0,,,,,,,,,,,,45321.0,,2022,17.4
103957,903454000.0,JPNDC  PITTS  LLC,286 Roxbury St,2119.0,Gardner St,2119.0,28216.0,Multifamily Housing,Multifamily Housing ,1881250.1,1650380.6,230869.6,,,,,,,,,,,,105913.0,,2022,66.7
103958,302859000.0,JPPF 18 TREMONT LLC,18-32 Tremont St,2108.0,18 32 Tremont St,2108.0,210669.0,Office,Office ,11237404.1,1287072.5,4477383.4,,,,5472948.1,,,,,,,,785921.0,,2022,53.3
103962,1001439001.0,JUDGE BAKER CHILDREN'S CTR,53-57 Parker Hill Ave,2120.0,49 53 Parker Hill Ave,2120.0,71840.0,Other - Education,Other - Education ,5950780.5,3484587.4,2466192.9,,,,,,,,,,,,380142.0,,2022,82.8
103966,304624000.0,KALNEX LIMITED PARTNERSHIP,74-78 Summer St,2110.0,78 74 Summer St,2110.0,22755.0,Office,"Restaurant , Office , Retail Store ",1426711.7,300100.0,1126611.7,,,,,,,,,,,,105053.0,,2022,62.7
103968,1200921000.0,KASANOF LAND LLC,215-233 Blue Hill Ave,2119.0,233 Blue Hill Ave,2119.0,72728.0,Multifamily Housing,"Multifamily Housing , Parking ",1958652.0,186896.0,1771756.1,,,,,,,,,,,,150072.0,,2022,26.9
103976,2201360000.0,KATAMA VIEW LLC MASS LLC,65-69r Franklin St,2134.0,65 69r Franklin St,2134.0,15800.0,Multifamily Housing,"Multifamily Housing , Parking ",1358029.1,1012100.0,345929.0,,,,,,,,,,,,81116.0,,2022,86.0
103977,1102578000.0,KATSAS YULIUS,189-193 Green St,2130.0,4 Union Ave,2130.0,16536.0,Other - Lodging/Residential,Other - Lodging/Residential ,2021853.3,1612228.1,409625.3,,,,,,,,,,,,118027.0,,2022,122.3
103979,502434000.0,KEATING DORIS J,112 Revere St,2114.0,112 Revere St,2114.0,20862.0,Multifamily Housing,"Multifamily Housing , Fitness Center/Health Club/Gym , Retail Store ",2008105.1,1750099.9,258005.2,,,,,,,,,,,,113356.0,,2022,96.3
103980,501260000.0,KEEZER ROBERT A TRSTS,90 Commonwealth Ave,2116.0,90 Commonwealth Ave,2116.0,40240.0,Multifamily Housing,Multifamily Housing ,3109579.3,2565116.3,544463.1,,,,,,,,,,,,179300.0,,2022,77.3
103986,2101821000.0,KELTON PLACE CONDO TR,145-149 Kelton St,2134.0,147 Kelton St,2134.0,71762.0,Multifamily Housing,Multifamily Housing ,3288675.5,485400.0,2803275.7,,,,,,,,,,,,247519.0,,2022,45.8
103988,503924000.0,KENMORE ABBEY PRESERVATION,545 Newbury St,2215.0,545 Newbury St,2215.0,46857.0,Multifamily Housing,Multifamily Housing ,2543831.9,1563072.8,980759.3,112737.1,,,,,,,,,,,5987.0,,2022,54.3
103990,2200566000.0,KENNEY GREG A TS,1284 Soldiers Field Rd,2135.0,395 Western Ave,2135.0,36383.0,Office,Office ,2720936.6,1893200.1,827736.5,,,,,,,,,,,,166022.0,,2022,74.8
103991,503138000.0,KENSINGTON 867 BOYLSTON LLC,867-871 Boylston St,2116.0,867 871 Boylston St,2116.0,29073.0,Office,"Restaurant , Office ",1739106.8,294223.8,1444883.1,,,,,,,,,,,,129916.0,,2022,59.8
103992,503014000.0,KENSINGTON NEWBURY ST LLC MASS LLC,92-100 Massachusetts Ave,2115.0,359 363 Newbury St,2115.0,88385.0,Office,"Office , Retail Store , Fitness Center/Health Club/Gym ",5471328.1,2169788.2,3301539.9,,,,,,,,,,,,376389.0,,2022,61.9
103993,1604327000.0,KEYSTONE APARTMENTS COMPANY LP,151 Hallet St,2124.0,151 Hallet St,2124.0,279125.0,Multifamily Housing,,12769649.1,9437132.0,3332517.1,,,,,,,,,,,,,,2022,45.7
103994,602336000.0,KF REALTY PROPERTIES LLC MASS LLC,713-719 E Broadway,2127.0,713 719 E Broadway,2127.0,31405.0,Supermarket/Grocery Store,Supermarket/Grocery Store ,4965558.1,2314539.2,2651018.9,,,,,,,,,,,,332621.0,,2022,158.1
103995,1404048000.0,KIC DORCHESTER LLC,815-819 Morton St,2126.0,819 815 Morton St,2126.0,18560.0,Multifamily Housing,"Multifamily Housing , Parking ",1092809.7,575898.5,516911.2,,,,,,,,,,,,71474.0,,2022,58.9
103996,1101776000.0,KIC ROXBURY LLC,47 Townsend St,2119.0,47 Townsend St,2119.0,204456.0,Other/Specialty Hospital,,1196660.0,,1196660.1,,,,,,,,,,,,94656.0,,2022,5.9
103997,1101777000.0,KIC ROXBURY LLC,45 Townsend St,2119.0,45 Townsend St,2119.0,204456.0,Other/Specialty Hospital,,1196660.0,,1196660.1,,,,,,,,,,,,94656.0,,2022,5.9
104001,2102128000.0,KILSYTH TERRACE CONDO TR,12 Kilsyth Ter,2135.0,12 4 Kilsyth Te,2135.0,34174.0,Multifamily Housing,Multifamily Housing ,2104314.1,1635699.8,468614.3,,,,,,,,,,,,123939.0,,2022,61.6
104004,2102071000.0,KILSYTH VILLAGE LLC,71-75 Kilsyth Rd,2135.0,71 75 Kilsyth Rd,2135.0,28868.0,Multifamily Housing,"Multifamily Housing , Parking ",2445357.7,2204856.1,240501.6,,,,,,,,,,,,136124.0,,2022,84.7
104006,603405000.0,KING TERMINAL LLC MASS LLC,775 Summer St,2127.0,771 Summer St,2127.0,96695.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,5429435.2,3790370.2,1639065.1,,,,,,,,,,,,330957.0,,2022,56.2
104007,603405050.0,KING TERMINAL LLC MASS LLC,803 Summer St,2127.0,779 Summer St,2127.0,36000.0,Office,Office ,1701750.6,616100.0,1085650.6,,,,,,,,,,,,118596.0,,2022,47.3
104008,603405060.0,KING TERMINAL LLC MASS LLC,110 K St,2127.0,564 574 E First St,2127.0,40960.0,Office,"Office , Manufacturing/Industrial Plant ",3314154.1,2757199.7,556954.4,,,,,,,,,,,,190490.0,,2022,80.9
104009,603405060.0,KING TERMINAL LLC MASS LLC,7-13 Elkins St,2127.0,564 574 E First St,2127.0,60000.0,Office,"Office , Non-Refrigerated Warehouse ",1747118.7,970800.0,776318.7,,,,,,,,,,,,112966.0,,2022,29.1
104010,603405060.0,KING TERMINAL LLC MASS LLC,22 Elkins St,2127.0,564 574 E First St,2127.0,26215.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc , Office ",2017178.0,1376800.1,640377.8,,,,,,,,,,,,123776.0,,2022,76.9
104011,603405060.0,KING TERMINAL LLC MASS LLC,60 K St,2127.0,564 574 E First St,2127.0,40000.0,Office,Office ,2001992.9,1136000.0,865992.9,,,,,,,,,,,,128833.0,,2022,50.0
104012,603405060.0,KING TERMINAL LLC MASS LLC,15 Elkins St,2127.0,564 574 E First St,2127.0,36000.0,Office,Office ,2879867.1,1816200.0,1063667.1,,,,,,,,,,,,180594.0,,2022,80.0
104014,603405060.0,KING TERMINAL LLC MASS LLC,72 K St,2127.0,564 574 E First St,2127.0,11400.0,Fitness Center/Health Club/Gym,"Non-Refrigerated Warehouse , Manufacturing/Industrial Plant , Fitness Center/Health Club/Gym ",552054.8,427800.0,124254.8,,,,,,,,,,,,32549.0,,2022,48.4
104015,603405060.0,KING TERMINAL LLC MASS LLC,574 E First St,2127.0,564 574 E First St,2127.0,32027.0,Office,"Office , Non-Refrigerated Warehouse ",567700.0,567700.0,,,,,,,,,,,,,30151.0,,2022,17.7
104020,304565010.0,KINGSTON INVESTMENT,23-25 Kingston St,2111.0,23 29 Kingston St,2111.0,29001.0,Office,"Restaurant , Office ",1148777.6,195400.0,953377.6,,,,,,,,,,,,85790.0,,2022,39.6
104021,1800967000.0,KIPP BOSTON FUND INC,37 Babson St,2126.0,37 Babson St,2126.0,54462.0,K-12 School,K- School ,4554763.7,1998687.2,2556076.6,,,,,,,,,,,,,,2022,83.6
104028,304896020.0,KP WASHINGTON STREET LLC,659-665 Washington St,2111.0,659 677 Washington St,2111.0,315480.0,Multifamily Housing,"Multifamily Housing , Parking , Other ",11544622.2,6310699.7,5233922.7,,,,,,,,,,,,749165.0,,2022,36.6
104030,503801000.0,KRT HOLDINGS LLC MASS LLC,375 Newbury St,2115.0,93 97 Massachusetts Ave,2115.0,38380.0,Retail Store,Retail Store ,1262897.9,,1262897.9,,,,,,,,,,,,99895.0,,2022,32.9
104031,202162080.0,KTI RECYCLING OF N E INC MAINE CORP,24 Bunker Hill Industrial Park,2129.0,490 R Rutherford Ave,2129.0,65800.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,2085756.6,318309.7,1767446.7,,,,,,,,,,,,156710.0,,2022,31.7
104032,202162095.0,KTI RECYCLING OF N E INC MAINE CORP,14 Bunker Hill Industrial Park,2129.0,410 R Rutherford Ave,2129.0,82706.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,10504272.3,1865154.7,8639119.2,,,,,,,,,,,,782413.0,,2022,127.0
104035,504231000.0,L.E.V. REALTY TRUST,100 Jersey St,2215.0,100 Jersey St,2215.0,43124.0,Multifamily Housing,Multifamily Housing ,1493241.3,,1493241.3,,,,,,,,,,,,118115.0,,2022,34.6
104037,802573000.0,LACONCHA LIMITED PARTNERSHIP,23 Mount Pleasant Ave,2119.0,23 29 Mt Pleasant Ave,2119.0,15716.0,Multifamily Housing,Multifamily Housing ,1471397.0,1095250.0,376147.1,,,,,,,,,,,,87922.0,,2022,93.6
104038,1200420000.0,LACONCHA LIMITED PARTNERSHIP,3 Alaska St,2119.0,3 15 Alaska St,2119.0,42548.0,Multifamily Housing,Multifamily Housing ,3007813.2,2025342.0,982471.1,,,,,,,,,,,,185279.0,,2022,70.7
104039,306395010.0,LACONIA CONDOMINIUM TRUST,1180-1200 Washington St,2118.0,1180 1200 Washington St,2118.0,96000.0,Multifamily Housing,Multifamily Housing ,5271568.1,2236416.7,3035151.4,,,,,,,,,,,,358857.0,,2022,54.9
104043,304242000.0,LAFAYETTE LOFTS CONDOMINIUM TRUST,120-128a Essex St,2111.0,88 100 Kingston St,2111.0,75600.0,Multifamily Housing,Multifamily Housing ,2858036.0,1693373.7,1164662.3,,,,,,,,,,,,182060.0,,2022,37.8
104052,103647000.0,LANDFALL COMMUNITY,344-352 Meridian St,2128.0,344 352 Meridian St,2128.0,50000.0,Multifamily Housing,Multifamily Housing ,3435163.2,2527071.8,908091.5,,,,,,,,,,,,206043.0,,2022,68.7
104053,104482000.0,LANDFALL COMMUNITY,72-74 Marginal St,2128.0,72 74 Marginal St,2128.0,10380.0,Multifamily Housing,Multifamily Housing ,1298944.2,1024465.2,274479.0,,,,,,,,,,,,76121.0,,2022,125.1
104054,103613000.0,LANDFALL WEST APARTMENTS LTD,401 Border St,2128.0,401 Border St,2128.0,51488.0,Multifamily Housing,Multifamily Housing ,2925323.5,1917067.9,1008255.6,,,,,,,,,,,,181568.0,,2022,56.8
104055,2100077000.0,LANDMARK CENTER DEVELOPMENT LIMITED PARTNERSHIP,401 Park Dr,2215.0,401 Park Dr,2215.0,1003987.0,Office,"Restaurant , Office , Data Center , Other - Mall , Retail Store ",74577557.2,30006635.9,44570921.9,,,,,,,,,,,,5119212.0,,2022,74.3
104058,900660000.0,LANGHAM COURT APARTMENTS LLC MASS LLC,508 Shawmut Ave,2118.0,83 W Springfield St,2118.0,107340.0,Multifamily Housing,"Multifamily Housing , Parking ",6795103.8,4846125.1,1948978.8,,,,,,,,,,,,411542.0,,2022,63.3
104059,2100170000.0,LAPIDUS DAVID TS,829 Beacon St,2215.0,829 833 Beacon St,2215.0,50634.0,Multifamily Housing,Multifamily Housing ,3158564.8,2446599.8,711965.0,,,,,,,,,,,,186255.0,,2022,62.4
104065,1402195000.0,LBB APARTMENTS LLC MASS LLC,112 Talbot Ave,2124.0,112 Talbot Ave,2124.0,19770.0,Multifamily Housing,Multifamily Housing ,1997075.0,1348000.0,649075.0,,,,,,,,,,,,122934.0,4420438.0,2022,101.0
104066,401117000.0,LBV HOTEL LLC,154 Berkeley St,2116.0,350 Stuart St,2116.0,172000.0,Hotel,Hotel ,15581216.8,8263994.0,7317221.7,,,,,,,,,,,,1017693.0,,2022,90.6
104067,401717000.0,LDJ DEVELOPMENT LLC,80 Fenway,2115.0,80 Fenway St,2115.0,23160.0,Multifamily Housing,Multifamily Housing ,1364253.6,24641.9,53865.6,,,,,,1285746.0,,,,,,100985.0,,2022,58.9
104068,304968000.0,LE HOUSING LIMITED,15 Essex St,2111.0,15 17 Essex St,2111.0,62016.0,Multifamily Housing,Multifamily Housing ,1527897.0,,1527897.0,,,,,,,,,,,,120857.0,,2022,24.6
104081,401038000.0,LENOX HOTEL LLC MASS LLC,704-712 Boylston St,2116.0,704 712 Boylston St,2116.0,129636.0,Hotel,"Hotel , Restaurant ",8076040.5,,8076040.2,,,,,,,,,,,,,,2022,62.3
104082,703676000.0,LEON FAMILY LLC,690-694 Dudley St,2125.0,55 Humphreys St,2125.0,135007.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,77558.2,,77558.2,,,,,,,,,,,,6135.0,,2022,0.6
104085,1000320000.0,LESSEE BRIGHAM & WOMENS HOSP,20 Vining St,2115.0,20 Vining St,2115.0,21168.0,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient ,3268261.1,2194300.0,1073961.1,,,,,,,,,,,,201490.0,,2022,154.4
104086,504273000.0,LEVENSON NORMAN A MTGEE,117 Park Dr,2215.0,117 Park Dr,2215.0,33360.0,Multifamily Housing,Multifamily Housing ,2418782.7,,436978.3,,,,,,1981804.4,,,,,,181635.0,,2022,72.5
104087,504270000.0,LEVENSON NORMAN A TRST,16 Queensberry St,2215.0,16 Queensberry St,2215.0,20890.0,Multifamily Housing,Multifamily Housing ,1048707.3,,312836.0,,,,,,735871.2,,,,,,79354.0,,2022,50.2
104088,601948000.0,LEVENSON NORMAN A TRST,417-423c W Broadway,2127.0,417 423c W Broadway,2127.0,59915.0,Office,Office ,1626626.7,,1626626.6,,,,,,,,,,,,128666.0,,2022,27.1
104089,2100004000.0,LEVENSON NORMAN A TRST,195 Park Dr,2215.0,195 Park Dr,2215.0,39405.0,Multifamily Housing,Multifamily Housing ,1574548.9,,546448.9,,,,,,1028100.0,,,,,,119519.0,24284395.0,2022,40.0
104090,105398005.0,LEWIS MALL APARTMENTS INC,225 Sumner St,2128.0,S Bremen St,2128.0,30096.0,Multifamily Housing,Multifamily Housing ,2625518.9,1590181.2,1035337.6,,,,,,,,,,,,166350.0,,2022,87.2
104093,602673121.0,LIBERTY WHARF LLC,220  270 Northern Ave,2210.0,220 270 Northern Ave,2210.0,75661.0,Restaurant,"Restaurant , Office ",29317797.6,15177234.0,14140563.1,,,,,,,,,,,,1924581.0,,2022,387.5
104098,504213000.0,LINCOLN HALLS AT PARK DR,11 Park Dr,2215.0,11 15 Park Dr,2215.0,52865.0,Multifamily Housing,Multifamily Housing ,3727254.6,3115500.1,611754.5,,,,,,,,,,,,213854.0,,2022,70.5
104101,304304100.0,LINCOLN PLAZA CONDO TR,66-86 Lincoln St,2111.0,66 86 Lincoln St,2111.0,121500.0,Multifamily Housing,Multifamily Housing ,8328972.8,2070597.4,6258375.7,,,,,,,,,,,,605007.0,,2022,68.6
104102,304246010.0,LINCOLN STREET PROPERTY,1 Lincoln St,2111.0,1 Lincoln St,2111.0,1043218.0,Financial Office,,104337060.3,1609159.0,102675848.8,,,,,,,,,,,,8207122.0,,2022,100.0
104103,602689000.0,LINCOLN SUMMER ST VENTURE LLC,322-330 Summer St,2127.0,320 Summer St,2127.0,122100.0,Office,Office ,6474015.1,2339709.0,4134306.8,,,,,,,,,,,,451286.0,,2022,53.0
104104,502282002.0,LINCOLNSHIRE CONDOMINIUM TR,20-26 Charles St,2114.0,20 26 Charles St,2114.0,62800.0,Multifamily Housing,Multifamily Housing ,2874747.8,2530599.9,344148.0,,,,,,,,,,,,161622.0,,2022,45.8
104109,1301235000.0,LIONHEAD APARTMENTS LLC MASS LLC,713 Dudley St,2125.0,713 Dudley St,2125.0,37254.0,Multifamily Housing,Multifamily Housing ,2226854.9,1678700.0,548154.9,,,,,,,,,,,,132515.0,,2022,59.8
104110,1301236000.0,LIONHEAD APARTMENTS LLC MASS LLC,715-723 Dudley St,2125.0,715 723 Dudley St,2125.0,47624.0,Multifamily Housing,Multifamily Housing ,2716742.6,1982770.2,733972.4,,,,,,,,,,,,163362.0,,2022,57.0
104112,703577010.0,LOCAL #12 UNITED ASSN OF,1230-1244 Massachusetts Ave,2125.0,1230 1244 Massachusetts Ave,2125.0,22021.0,Office,Office ,1611292.7,886700.0,724592.8,,,,,,,,,,,,,,2022,73.2
104115,304466000.0,LOFTS AVANA CONDO TR,40-44 Harrison Ave,2111.0,40 44 Harrison Ave,2111.0,33457.0,Multifamily Housing,"Personal Services Health/Beauty, Dry Cleaning, etc , Restaurant , Multifamily Housing ",2307117.9,394545.2,1912572.7,,,,,,,,,,,,172239.0,,2022,69.0
104119,2101070000.0,LONG-GLEN RENTAL LLC MASS LLC,118 Glenville Ave,2134.0,118 Glenville Ave,2134.0,17425.0,Multifamily Housing,Multifamily Housing ,1111555.8,889434.6,222121.2,,,,,,,,,,,,64808.0,5920794.0,2022,63.8
104120,2101071000.0,LONG-GLEN RENTAL LLC MASS LLC,114 Glenville Ave,2134.0,114 Glenville Ave,2134.0,15400.0,Multifamily Housing,Multifamily Housing ,965095.1,768229.5,196865.6,,,,,,,,,,,,56373.0,5920794.0,2022,62.7
104121,2101072000.0,LONG-GLEN RENTAL LLC MASS LLC,10 Long Ave,2134.0,10 Long Ave,2134.0,17425.0,Multifamily Housing,Multifamily Housing ,1348355.4,1041831.5,306523.8,,,,,,,,,,,,79578.0,5920794.0,2022,77.4
104125,2101770000.0,LONGFELLOW MANOR CONDO TR,1476-1480 Commonwealth Ave,2135.0,1488 1476 Commonwealth Ave,2135.0,55000.0,Multifamily Housing,Multifamily Housing ,721816.7,82500.0,639316.7,,,,,,,,,,,,54952.0,,2022,13.1
104128,1000017000.0,LONGWOOD APARTMENTS LLC,1575 Tremont St,2120.0,1575 Tremont St,2120.0,167113.0,Multifamily Housing,Multifamily Housing ,10559108.2,7654926.3,2904181.8,,,,,,,,,,,,636274.0,,2022,63.2
104131,401862020.0,LONGWOOD RESEARCH INSTITUTE INC,340 Brookline Ave,2115.0,340 Brookline Ave,2115.0,159333.0,Parking,Parking ,601247.7,,601247.6,,,,,,,,,,,,47559.0,,2022,3.8
104132,1001324010.0,LONGWOOD TERRACE  LLC,40 Fisher Ave,2120.0,40 Fisher Ave,2120.0,25712.0,Multifamily Housing,Multifamily Housing ,700958.0,163800.0,537158.0,,,,,,,,,,,,51189.0,,2022,27.3
104133,2101822000.0,LORRAINE MONTROSE LLC MASS LLC,153 Kelton St,2134.0,3 15 Lorraine Te,2134.0,37488.0,Multifamily Housing,,1560233.1,1059000.0,501233.0,,,,,,,,,,,,95891.0,,2022,41.6
104136,303063000.0,LOVEJOY WHARF CONDOMINIUM TRUST,100 Lovejoy Whf,2114.0,100 Lovejoy Wh,2114.0,253788.0,Multifamily Housing,"Restaurant , Multifamily Housing , Fitness Center/Health Club/Gym ",13299905.2,6464983.5,6834921.8,,,,,,,,,,,,883998.0,,2022,52.4
104142,1101135000.0,LYMAN REALTY LIMITED PARTNER,85 Bragdon St,2119.0,85 Bragdon St,2119.0,22100.0,Other - Services,"Parking , Other - Services ",2502832.6,1842451.6,653343.1,,,,,,,,,,,,149532.0,,2022,113.3
104143,105744000.0,LYMAN SCHOOL LIMITED,30 Gove St,2128.0,30 Gove St,2128.0,41373.0,Multifamily Housing,Multifamily Housing ,2285376.9,1616236.0,669141.0,,,,,,,,,,,,138767.0,,2022,55.2
104145,304639000.0,M-M GROWTH LLC MASS LLC,19-21 Milk St,2109.0,19 21 Milk St,2109.0,26191.0,Office,"Office , Retail Store ",1263336.0,485400.0,777936.0,,,,,,,,,,,,87314.0,,2022,48.2
104147,902160000.0,MADISON  HAYNES  LLC,735 Shawmut Ave,2119.0,725 751 Shawmut Ave,2119.0,138710.0,Multifamily Housing,"Multifamily Housing , Parking ",8511427.3,6037130.2,2474297.1,,,,,,,,,,,,516349.0,,2022,61.4
104150,402270000.0,MADISON BOTOLPH II,351 Massachusetts Ave,2115.0,351 367 Massachusetts Ave,2115.0,57750.0,Multifamily Housing,Multifamily Housing ,4641348.5,3290000.0,1351348.5,,,,,,,,,,,,281624.0,,2022,80.4
104151,802521000.0,MADISON HIBERNIAN ARTS LLC,182-186a Dudley St,2119.0,182 186a Dudley St,2119.0,29057.0,Social/Meeting Hall,Social/Meeting Hall ,1169686.8,444200.0,725486.7,,,,,,,,,,,,80977.0,,2022,40.3
104152,1200023010.0,MADISON HOUSING DEV LLC MASS LLC,205  213 Dudley St,2119.0,205 213 Dudley St,2119.0,46052.0,Multifamily Housing,"Multifamily Housing , Parking ",1782039.0,774489.0,1007550.0,,,,,,,,,,,,120830.0,6347404.0,2022,38.7
104153,902230010.0,MADISON MELNEA CASS LLC,40 Raynor Ci,2119.0,40 Raynor Ci,2119.0,22256.0,Multifamily Housing,"Multifamily Housing , Parking ",1050407.6,684398.9,366008.7,,,,,,,,,,,,65300.0,,2022,47.2
104155,902100010.0,MADISON TROPICAL MARKET LLC (LESSEE),450 Melnea Cass Blvd,2119.0,450 Melnea Cass Blvd,2119.0,41500.0,Supermarket/Grocery Store,"Supermarket/Grocery Store , Parking ",8527412.8,3634266.8,4893145.8,,,,,,,,,,,,,,2022,205.5
104156,902478000.0,MADISON WASHINGTON II LLC,2201-2209 Washington St,2119.0,2201 2209 Washington St,2119.0,40107.0,Office,Office ,5399810.5,2777790.8,2622019.6,,,,,,,,,,,,354930.0,,2022,134.6
104157,902126010.0,MADISON WILLIAMS LLC,2093  2115 Washington St,2119.0,2093 2115 Washington St,2119.0,45200.0,Multifamily Housing,Multifamily Housing ,2096703.0,1225500.0,871203.0,,,,,,,,,,,,133998.0,,2022,46.4
104158,800943000.0,MAGAZINE STREET B LLC,100 Magazine St,2119.0,100 Magazine St,2119.0,34978.0,Office,"Office , Manufacturing/Industrial Plant ",474979.7,226900.0,248079.7,,,,,,,,,,,,31674.0,,2022,13.6
104159,800943000.0,MAGAZINE STREET B LLC,132-140 Kemble St,2119.0,100 Magazine St,2119.0,27455.0,Other,"Office , Non-Refrigerated Warehouse , Other ",545559.9,342000.0,203559.9,,,,,,,,,,,,34265.0,,2022,19.9
104160,800943000.0,MAGAZINE STREET B LLC,100 Kemble St,2119.0,100 Magazine St,2119.0,2746.0,Office,Office ,32633.9,8900.0,23733.9,,,,,,,,,,,,2350.0,,2022,11.9
104164,801750000.0,MAJON REALTY CORPORATION,30 Northampton St,2119.0,30 Northampton St,2119.0,60460.0,Other,"Parking , Other ",3909783.6,331800.0,3577983.6,,,,,,,,,,,,300640.0,,2022,64.7
104168,901150000.0,MANDELA PRESERVATION LLC,158-162 Northampton St,2118.0,586 572 Shawmut Ave,2118.0,12217.0,Multifamily Housing,Multifamily Housing ,367826.9,,367826.9,,,,,,,,,,,,29095.0,4432704.0,2022,30.1
104169,901150000.0,MANDELA PRESERVATION LLC,1855 Washington St,2118.0,586 572 Shawmut Ave,2118.0,89088.0,Multifamily Housing,Multifamily Housing ,1211163.0,,1211163.1,,,,,,,,,,,,95803.0,4432704.0,2022,13.6
104170,901150000.0,MANDELA PRESERVATION LLC,560 Shawmut Ave,2118.0,586 572 Shawmut Ave,2118.0,6823.0,Multifamily Housing,Multifamily Housing ,197728.7,,197728.7,,,,,,,,,,,,15640.0,4432704.0,2022,29.0
104171,901150000.0,MANDELA PRESERVATION LLC,570-580 Shawmut Ave,2118.0,586 572 Shawmut Ave,2118.0,12844.0,Multifamily Housing,Multifamily Housing ,346042.8,,346042.7,,,,,,,,,,,,27372.0,4432704.0,2022,26.9
104172,901855000.0,MANDELA PRESERVATION LLC,53-57 Windsor St,2120.0,11 Greenwich St,2120.0,9579.0,Multifamily Housing,Multifamily Housing ,278982.7,,278982.7,,,,,,,,,,,,22068.0,4432704.0,2022,29.1
104173,901855000.0,MANDELA PRESERVATION LLC,9 Greenwich St,2120.0,11 Greenwich St,2120.0,6823.0,Multifamily Housing,Multifamily Housing ,191873.3,,191873.3,,,,,,,,,,,,15177.0,4432704.0,2022,28.1
104174,1902115000.0,MANSION HOUSE,332 Jamaicaway,2130.0,332 Jamaicaway St,2130.0,20000.0,Multifamily Housing,Multifamily Housing ,2051130.0,1756963.4,294166.5,,,,,,,,,,,,116581.0,,2022,102.6
104175,1202491000.0,MAPLE COMMONS APARTMENTS,15-19 Maple St,2121.0,15 19 Maple St,2121.0,27344.0,Multifamily Housing,Multifamily Housing ,2101017.8,1650183.4,450834.4,,,,,,,,,,,,123302.0,,2022,76.8
104182,2002294000.0,MARCO REALTY CORP,26-30 Bellevue St,2132.0,26 30 Bellevue St,2132.0,36210.0,Multifamily Housing,Multifamily Housing ,3322650.0,72100.0,224458.4,,,,,,3026091.6,,,,,,246150.0,,2022,91.8
104183,2100895000.0,MARCO REALTY CORP,125-145 Harvard Ave,2134.0,125 145 Harvard Ave,2134.0,21600.0,Restaurant,"Restaurant , Office , Medical Office , Retail Store ",6517518.6,3419299.8,3098218.8,,,,,,,,,,,,426668.0,,2022,301.7
104184,2101287000.0,MARCO REALTY CORP,116 Warren St,2135.0,116 Warren St,2135.0,20190.0,Multifamily Housing,Multifamily Housing ,1339236.6,61300.0,154761.5,,,,,,1123175.1,,,,,,98848.0,,2022,66.3
104207,304838000.0,MASON PLACE CO LPS,70-80 Mason St,2111.0,19 Avery St,2111.0,134915.0,Multifamily Housing,"Multifamily Housing , College/University ",9360511.9,7213391.4,2147120.4,,,,,,,,,,,,552940.0,,2022,69.4
104208,304889000.0,MASONIC EDUCATION & CHARITY,183-186 Tremont St,2116.0,51 53 Boylston St,2116.0,101000.0,Social/Meeting Hall,Social/Meeting Hall ,5052625.9,110500.0,1159534.1,,,,3782591.8,,,,,,,,348752.0,,2022,50.0
104209,600164000.0,MASS BAY CREDIT UNION,139-147 W Fourth St,2127.0,139 147 W Fourth St,2127.0,21888.0,Financial Office,Financial Office ,2593475.4,1574994.1,1018481.3,,,,,,,,,,,,164210.0,,2022,118.5
104210,100412000.0,MASS BAY TRANSP AUTH,435 Bennington St,2128.0,435 Bennington St,2128.0,20881.0,Other,Other ,920036.7,5950.0,914086.7,,,,,,,,,,,,72620.0,,2022,44.1
104211,201868000.0,MASS BAY TRANSP AUTH,20-36 Arlington Ave,2129.0,20 Arlington Ave,2129.0,307115.0,Other,Other ,37291247.6,30758942.9,6532304.7,,,,,,,,,,,,,,2022,121.4
104214,1102644000.0,MASS BAY TRANSP AUTH,3550 Washington St,2130.0,3600 3592 Washington St,2130.0,62604.0,Other,Other ,15473667.7,5685723.0,9787943.0,,,,,,,,,,,,1076195.0,,2022,247.2
